order_id,customer_id,order_placed_timestamp,order_promised_minutes,order_delivery_time_minutes,dark_store_id,delivery_partner_id,total_amount,payment_type,order_status
1105,215,2024-10-15 08:42:00,10,3,44,36,1482.3,cod,delivered
1106,22,2024-09-06 07:02:00,10,12,18,36,1490.4,cod,delivered
1107,420,2024-07-18 18:17:00,10,9,20,37,891.15,cod,delivered
1108,154,2024-08-31 00:20:00,20,29,25,85,601.08,prepaid,delivered
1109,461,2024-06-21 00:17:00,15,10,33,77,940.6,prepaid,delivered
1110,476,2024-04-26 02:10:00,10,3,24,169,2209.04,prepaid,delivered
1111,161,2024-01-30 17:18:00,20,15,38,174,2630.8,cod,delivered
1112,264,2024-06-02 07:48:00,15,7,39,106,2191.68,cod,delivered
1113,456,2024-11-06 13:47:00,15,21,12,40,1463.85,prepaid,delivered
1114,162,2024-08-13 09:06:00,10,12,6,157,3693.46,cod,delivered
1115,231,2024-10-11 05:06:00,10,6,25,152,1769.63,cod,delivered
1116,445,2024-03-21 09:24:00,10,8,43,187,1069.69,prepaid,delivered
1117,152,2024-09-18 02:47:00,10,10,7,148,1049.72,prepaid,delivered
1118,443,2024-10-17 15:15:00,10,3,42,159,1355.17,prepaid,delivered
1119,372,2024-07-30 06:21:00,15,15,6,82,843.12,prepaid,delivered
1120,357,2024-01-15 21:00:00,10,20,4,25,1987.74,cod,delivered
1121,491,2024-02-23 08:58:00,20,18,42,78,949.14,prepaid,delivered
1122,18,2024-10-19 10:45:00,10,15,31,3,2779.26,prepaid,delivered
1123,138,2024-11-17 22:40:00,10,10,36,104,1495.77,cod,delivered
1124,99,2024-07-06 08:29:00,10,17,17,136,1266.45,cod,delivered
1125,225,2024-08-29 11:29:00,10,18,35,60,1317.57,prepaid,delivered
1126,360,2024-08-17 00:17:00,15,14,39,135,821.64,prepaid,delivered
1127,128,2024-02-27 04:31:00,10,15,27,89,980.94,cod,delivered
1128,487,2024-06-05 01:54:00,15,11,26,116,1146.81,cod,delivered
1129,350,2024-10-23 09:31:00,10,15,36,119,3761.44,cod,delivered
1130,443,2024-01-23 10:26:00,15,23,42,112,1243.94,cod,delivered
1131,207,2024-03-25 22:32:00,10,11,20,39,1743.16,prepaid,delivered
1132,128,2024-02-21 10:18:00,10,11,49,107,1384.93,cod,delivered
1133,293,2024-09-17 06:26:00,15,9,11,41,1381.24,prepaid,delivered
1134,292,2024-07-08 06:22:00,15,11,43,59,328.04,prepaid,delivered
1135,423,2024-12-11 09:34:00,15,15,21,77,796.22,prepaid,delivered
1136,215,2024-10-17 01:21:00,10,21,31,154,86.54,cod,delivered
1137,337,2024-02-29 18:53:00,10,16,1,165,756.21,prepaid,cancelled
1138,158,2024-05-08 06:55:00,10,5,49,197,254.0,cod,delivered
1139,214,2024-06-11 12:09:00,10,14,18,16,669.75,cod,delivered
1140,72,2024-10-06 18:16:00,10,17,31,189,597.23,cod,delivered
1141,293,2024-09-01 15:15:00,10,18,14,144,75.44,cod,delivered
1142,25,2024-10-09 21:45:00,10,3,24,34,126.72,cod,delivered
1143,344,2024-07-04 07:45:00,15,4,25,190,2386.36,prepaid,delivered
1144,259,2024-11-04 06:33:00,10,3,48,148,249.58,cod,delivered
1145,198,2024-08-19 21:58:00,10,13,34,30,1450.81,cod,delivered
1146,33,2024-05-30 15:06:00,10,6,39,189,402.2,prepaid,delivered
1147,220,2024-07-15 01:37:00,15,18,20,76,601.08,prepaid,delivered
1148,64,2024-05-09 06:31:00,10,7,37,140,455.03,cod,delivered
1149,147,2024-10-17 11:33:00,15,16,42,57,3133.45,cod,delivered
1150,18,2024-11-21 05:55:00,10,9,50,186,909.57,prepaid,delivered
1151,299,2024-08-22 23:08:00,10,12,6,188,2022.81,prepaid,delivered
1152,455,2024-09-25 03:36:00,10,19,41,29,823.45,prepaid,delivered
1153,468,2024-11-13 06:25:00,15,17,8,184,324.09,cod,delivered
1154,303,2024-08-07 21:55:00,10,12,2,14,2725.3,cod,delivered
1155,281,2024-08-25 06:42:00,15,18,29,25,703.94,cod,delivered
1156,465,2024-05-12 08:34:00,10,11,20,14,209.16,cod,delivered
1157,130,2024-03-06 20:00:00,10,10,8,43,1225.45,prepaid,delivered
1158,106,2024-09-15 16:13:00,10,19,18,10,1779.48,prepaid,delivered
1159,343,2024-05-24 21:05:00,10,8,44,143,442.9,cod,delivered
1160,129,2024-05-28 00:21:00,10,13,27,113,2286.17,prepaid,delivered
1161,174,2024-07-02 11:13:00,15,21,34,134,514.48,cod,delivered
1162,408,2024-10-27 13:29:00,10,3,45,48,2081.39,prepaid,delivered
1163,100,2024-02-16 23:28:00,20,12,18,34,726.44,cod,delivered
1164,184,2024-07-06 10:01:00,10,3,29,24,497.48,cod,delivered
1165,412,2024-04-12 09:59:00,10,11,37,165,401.7,cod,delivered
1166,58,2024-05-08 10:18:00,20,23,18,104,238.03,cod,delivered
1167,57,2024-09-10 15:27:00,10,13,41,176,1504.22,prepaid,delivered
1168,16,2024-12-12 15:44:00,15,7,29,65,1388.69,cod,delivered
1169,86,2024-09-01 20:08:00,10,16,48,45,2478.77,cod,delivered
1170,347,2024-06-18 03:52:00,10,7,41,80,1578.42,prepaid,delivered
1171,74,2024-04-06 21:00:00,10,13,20,21,1190.6,cod,delivered
1172,323,2024-01-04 05:55:00,20,17,18,77,1546.04,prepaid,delivered
1173,316,2024-05-11 21:59:00,20,24,37,194,2039.1,cod,delivered
1174,283,2024-04-30 09:56:00,10,4,15,148,698.45,cod,delivered
1175,349,2024-07-03 19:22:00,10,11,20,185,2506.3,prepaid,delivered
1176,400,2024-11-21 07:23:00,15,20,6,137,3427.17,cod,delivered
1177,280,2024-10-19 18:44:00,15,3,25,105,2306.21,prepaid,delivered
1178,72,2024-02-10 03:46:00,20,30,45,6,856.35,prepaid,delivered
1179,99,2024-03-13 00:45:00,15,10,13,133,2442.4,prepaid,delivered
1180,30,2024-12-05 06:31:00,15,14,20,198,263.0,cod,delivered
1181,316,2024-04-12 05:43:00,10,10,34,2,2574.05,cod,delivered
1182,484,2024-11-12 20:31:00,10,9,20,147,618.38,cod,delivered
1183,19,2024-12-09 07:20:00,10,14,20,101,1607.48,cod,delivered
1184,33,2024-04-09 07:46:00,15,20,6,181,291.3,prepaid,delivered
1185,362,2024-09-15 00:38:00,15,4,35,132,1544.57,prepaid,delivered
1186,91,2024-10-07 17:45:00,15,11,29,1,765.69,cod,delivered
1187,353,2024-09-18 06:44:00,15,8,41,74,643.79,prepaid,delivered
1188,496,2024-01-12 00:01:00,15,3,16,120,1392.97,prepaid,delivered
1189,216,2024-04-19 00:04:00,10,12,4,129,1964.32,cod,delivered
1190,309,2024-10-05 18:52:00,10,21,42,157,197.71,cod,delivered
1191,49,2024-12-25 07:24:00,20,22,25,124,650.87,prepaid,delivered
1192,68,2024-02-12 11:18:00,20,27,32,155,667.92,cod,delivered
1193,216,2024-02-08 03:14:00,10,10,21,107,2002.7,cod,delivered
1194,249,2024-04-03 19:25:00,10,4,32,96,1735.14,prepaid,delivered
1195,437,2024-08-18 03:35:00,15,31,23,58,512.42,prepaid,delivered
1196,408,2024-07-16 22:52:00,10,7,44,117,1409.81,cod,delivered
1197,487,2024-02-23 17:28:00,10,15,50,11,743.65,prepaid,delivered
1198,120,2024-08-18 02:35:00,10,4,48,127,291.3,prepaid,delivered
1199,108,2024-11-08 08:29:00,10,18,25,152,1695.56,cod,delivered
1200,235,2024-11-08 04:54:00,15,18,31,78,2463.4,cod,delivered
1201,107,2024-11-18 23:50:00,15,20,33,43,2014.44,prepaid,returned
1202,83,2024-07-20 04:25:00,15,20,12,85,1650.03,cod,delivered
1203,276,2024-01-24 02:31:00,10,11,26,121,421.64,cod,delivered
1204,110,2024-08-22 22:46:00,10,3,42,8,927.07,cod,delivered
1205,95,2024-08-29 23:53:00,10,10,50,84,1926.59,prepaid,delivered
1206,466,2024-07-13 07:07:00,10,10,18,165,1593.73,prepaid,delivered
1207,323,2024-09-26 08:25:00,10,17,42,156,1672.18,prepaid,delivered
1208,118,2024-11-25 22:50:00,15,7,32,63,1250.12,cod,delivered
1209,148,2024-01-30 20:14:00,20,14,19,148,1260.64,prepaid,delivered
1210,496,2024-06-17 08:46:00,10,7,8,115,3729.42,cod,delivered
1211,367,2024-11-02 04:49:00,10,3,42,38,1577.14,cod,delivered
1212,40,2024-10-14 07:47:00,10,3,35,46,1635.24,cod,delivered
1213,198,2024-09-14 10:57:00,15,17,37,143,668.87,prepaid,delivered
1214,489,2024-03-17 08:37:00,10,13,19,50,1202.97,cod,delivered
1215,449,2024-12-12 17:54:00,15,15,38,145,3180.12,cod,delivered
1216,330,2024-05-21 13:58:00,10,7,37,92,2232.51,prepaid,delivered
1217,418,2024-10-08 09:12:00,10,12,32,156,997.93,cod,delivered
1218,169,2024-11-25 22:04:00,15,12,21,156,1921.28,cod,delivered
1219,234,2024-10-01 02:28:00,15,19,9,83,569.76,prepaid,delivered
1220,422,2024-11-27 11:13:00,10,20,11,43,651.97,prepaid,delivered
1221,334,2024-07-14 17:17:00,15,20,33,164,1314.31,cod,delivered
1222,142,2024-08-03 18:15:00,10,8,25,31,1471.92,prepaid,delivered
1223,219,2024-02-09 20:54:00,10,10,4,125,929.2,cod,delivered
1224,416,2024-10-30 08:31:00,10,10,14,27,1720.26,prepaid,delivered
1225,108,2024-05-18 18:18:00,10,5,20,35,870.08,prepaid,delivered
1226,125,2024-08-02 11:19:00,20,20,30,41,1403.7,cod,delivered
1227,297,2024-03-26 02:45:00,20,21,18,43,32.87,cod,delivered
1228,428,2024-05-27 20:05:00,20,26,25,2,358.03,cod,delivered
1229,117,2024-05-09 21:30:00,15,19,18,4,1047.46,cod,delivered
1230,443,2024-11-08 18:33:00,15,14,32,145,2033.11,prepaid,delivered
1231,127,2024-11-15 13:03:00,10,7,31,180,400.36,prepaid,delivered
1232,357,2024-09-05 00:34:00,10,4,16,145,2169.88,cod,delivered
1233,381,2024-09-13 14:34:00,10,14,23,28,3169.93,prepaid,delivered
1234,97,2024-03-31 19:22:00,10,13,23,31,1370.98,cod,delivered
1235,278,2024-06-23 15:20:00,10,15,35,2,736.9,cod,delivered
1236,221,2024-01-17 07:58:00,10,13,37,16,3297.12,prepaid,delivered
1237,280,2024-11-08 15:40:00,10,7,25,149,2790.94,prepaid,delivered
1238,235,2024-03-20 09:12:00,10,11,31,126,682.58,cod,cancelled
1239,216,2024-03-25 04:35:00,10,8,10,40,1040.21,prepaid,delivered
1240,299,2024-12-27 20:15:00,15,18,6,97,3042.24,cod,delivered
1241,268,2024-08-18 15:52:00,15,8,30,24,985.17,cod,delivered
1242,102,2024-06-24 04:42:00,10,3,37,151,836.17,cod,delivered
1243,75,2024-11-24 07:15:00,10,5,22,48,609.75,prepaid,delivered
1244,397,2024-07-11 15:46:00,20,14,2,23,934.33,cod,delivered
1245,275,2024-03-01 19:58:00,20,21,6,34,861.78,prepaid,delivered
1246,434,2024-04-06 17:07:00,10,16,37,156,1081.87,prepaid,delivered
1247,243,2024-01-16 13:04:00,15,17,5,84,2573.83,prepaid,delivered
1248,360,2024-08-01 22:47:00,10,3,39,36,1361.1,prepaid,cancelled
1249,64,2024-08-27 04:36:00,10,5,41,131,468.61,cod,delivered
1250,332,2024-06-14 12:44:00,15,19,3,197,2253.2,prepaid,delivered
1251,337,2024-12-17 15:40:00,10,8,1,119,1386.64,cod,delivered
1252,474,2024-06-24 03:30:00,15,9,25,157,1811.0,prepaid,delivered
1253,276,2024-11-10 05:29:00,10,8,45,43,1165.76,cod,delivered
1254,162,2024-01-27 09:49:00,10,18,9,110,2640.65,cod,delivered
1255,169,2024-11-06 02:28:00,10,11,4,105,2680.13,prepaid,delivered
1256,421,2024-03-15 09:36:00,10,7,35,151,1949.94,cod,delivered
1257,173,2024-08-29 15:06:00,15,11,8,134,719.01,prepaid,delivered
1258,334,2024-08-03 13:58:00,15,6,33,178,100.69,cod,delivered
1259,308,2024-12-15 11:52:00,20,17,44,14,63.36,prepaid,delivered
1260,103,2024-01-14 02:58:00,10,8,5,134,949.14,prepaid,delivered
1261,198,2024-09-08 12:46:00,10,12,7,83,1855.24,cod,delivered
1262,217,2024-06-13 17:18:00,10,3,37,101,1389.6,prepaid,delivered
1263,6,2024-03-03 04:52:00,15,9,50,50,2135.8,cod,delivered
1264,211,2024-02-08 06:02:00,15,15,50,167,1331.33,cod,delivered
1265,250,2024-06-21 07:24:00,10,11,6,195,1821.16,cod,returned
1266,161,2024-11-17 21:37:00,20,20,15,61,657.96,cod,cancelled
1267,355,2024-05-12 05:19:00,10,11,39,115,2923.82,prepaid,delivered
1268,353,2024-12-16 09:20:00,10,10,24,32,833.25,prepaid,delivered
1269,380,2024-08-16 22:04:00,10,3,10,50,1486.8,prepaid,delivered
1270,347,2024-05-31 17:21:00,15,20,47,72,86.58,cod,delivered
1271,227,2024-08-06 23:33:00,10,14,40,30,1462.7,cod,cancelled
1272,487,2024-10-08 18:39:00,15,16,50,156,2488.96,prepaid,delivered
1273,320,2024-07-06 01:37:00,10,18,3,172,2264.52,cod,delivered
1274,316,2024-07-26 23:34:00,15,18,24,196,399.24,cod,delivered
1275,34,2024-03-29 20:58:00,15,7,48,31,555.4,prepaid,returned
1276,332,2024-09-23 21:59:00,10,10,12,78,1526.08,prepaid,delivered
1277,392,2024-01-17 15:59:00,10,10,15,28,1721.76,prepaid,delivered
1278,53,2024-06-26 11:53:00,15,17,45,124,2540.55,cod,delivered
1279,496,2024-01-31 06:32:00,15,9,8,121,1082.5,cod,delivered
1280,488,2024-05-07 00:50:00,10,16,50,130,2144.91,cod,delivered
1281,356,2024-04-19 08:18:00,15,13,1,80,944.4,prepaid,delivered
1282,307,2024-11-30 18:51:00,15,8,30,196,948.07,cod,delivered
1283,381,2024-02-16 09:51:00,10,16,48,166,1046.6,prepaid,delivered
1284,160,2024-06-30 21:57:00,10,15,47,62,672.2,prepaid,delivered
1285,267,2024-02-02 14:48:00,10,7,15,124,3508.34,prepaid,delivered
1286,50,2024-09-12 23:54:00,15,14,30,67,2340.04,prepaid,delivered
1287,307,2024-11-16 07:41:00,10,15,48,81,1189.58,cod,delivered
1288,11,2024-01-06 08:36:00,20,17,25,180,644.9,cod,delivered
1289,345,2024-12-19 15:55:00,20,22,42,87,1334.46,cod,delivered
1290,206,2024-10-18 05:32:00,20,12,50,80,1883.88,prepaid,delivered
1291,278,2024-12-17 05:46:00,10,3,17,113,787.58,prepaid,delivered
1292,220,2024-02-05 01:51:00,20,10,20,148,779.15,cod,delivered
1293,16,2024-06-06 14:43:00,10,13,33,115,1898.5,prepaid,delivered
1294,84,2024-11-01 23:08:00,15,16,7,55,1166.68,cod,delivered
1295,57,2024-05-19 12:26:00,10,12,7,48,499.16,prepaid,delivered
1296,216,2024-08-31 02:15:00,10,3,36,92,532.51,prepaid,delivered
1297,449,2024-07-03 07:26:00,15,5,22,166,1639.25,prepaid,delivered
1298,393,2024-12-02 01:07:00,10,11,42,105,2495.13,prepaid,delivered
1299,176,2024-05-04 11:22:00,10,3,48,40,342.05,cod,returned
1300,234,2024-06-07 09:27:00,10,7,39,170,408.59,prepaid,delivered
1301,2,2024-10-07 01:55:00,20,27,19,106,2204.3,prepaid,delivered
1302,78,2024-08-05 17:12:00,10,16,19,138,2287.69,prepaid,delivered
1303,229,2024-03-18 02:33:00,10,10,26,81,1440.98,prepaid,delivered
1304,299,2024-05-18 05:35:00,10,7,6,117,311.18,cod,delivered
1305,228,2024-01-02 15:37:00,15,15,15,185,1662.82,cod,delivered
1306,173,2024-10-07 22:28:00,10,4,21,186,349.31,cod,delivered
1307,275,2024-02-06 12:47:00,15,23,9,70,2500.91,cod,delivered
1308,288,2024-01-15 01:43:00,10,9,2,3,715.5,prepaid,delivered
1309,496,2024-10-21 01:04:00,10,11,16,200,1176.49,cod,delivered
1310,399,2024-08-26 17:01:00,20,14,27,116,988.03,cod,delivered
1311,387,2024-02-10 04:52:00,10,19,7,118,555.5,prepaid,delivered
1312,241,2024-11-21 13:51:00,10,14,26,18,1307.08,cod,delivered
1313,86,2024-07-17 01:56:00,10,4,2,86,2440.22,cod,delivered
1314,31,2024-01-05 15:00:00,10,11,15,115,1624.56,prepaid,delivered
1315,308,2024-01-28 18:13:00,10,5,45,159,712.11,cod,delivered
1316,377,2024-11-03 21:11:00,10,4,6,198,1323.54,prepaid,delivered
1317,37,2024-05-23 11:13:00,15,13,11,45,214.88,prepaid,delivered
1318,138,2024-01-04 07:33:00,15,15,8,29,76.61,cod,delivered
1319,248,2024-04-04 15:47:00,10,13,25,139,1802.98,prepaid,delivered
1320,280,2024-02-12 23:42:00,15,14,20,162,1014.78,cod,delivered
1321,429,2024-12-07 04:53:00,10,4,49,148,1940.36,prepaid,delivered
1322,147,2024-12-12 23:48:00,15,17,18,171,223.86,cod,cancelled
1323,105,2024-09-29 03:24:00,10,3,12,117,996.26,cod,cancelled
1324,248,2024-10-11 18:08:00,20,21,20,20,1211.08,cod,delivered
1325,424,2024-09-17 04:32:00,10,3,25,161,997.93,prepaid,delivered
1326,52,2024-05-02 10:19:00,20,13,19,2,1223.81,prepaid,delivered
1327,85,2024-01-10 13:47:00,15,14,41,7,428.97,cod,delivered
1328,116,2024-12-24 06:18:00,15,6,39,87,2204.85,prepaid,delivered
1329,429,2024-05-03 05:29:00,10,3,5,123,587.0,prepaid,delivered
1330,468,2024-03-30 03:03:00,10,4,4,103,1182.65,prepaid,delivered
1331,237,2024-07-12 21:19:00,10,3,34,71,2500.79,cod,delivered
1332,139,2024-12-26 01:30:00,10,17,7,97,2577.17,cod,delivered
1333,176,2024-08-13 12:19:00,15,9,43,122,2885.04,prepaid,delivered
1334,299,2024-05-26 17:53:00,15,19,39,158,954.97,cod,delivered
1335,271,2024-08-23 04:24:00,15,20,42,102,2314.12,prepaid,delivered
1336,293,2024-05-16 05:41:00,10,12,14,2,794.38,cod,delivered
1337,301,2024-03-01 05:45:00,15,13,31,106,1808.16,prepaid,delivered
1338,92,2024-12-28 23:40:00,15,21,8,148,1161.19,prepaid,delivered
1339,478,2024-07-15 12:59:00,15,11,44,163,348.57,cod,delivered
1340,465,2024-07-12 13:42:00,20,21,25,88,1878.75,cod,delivered
1341,347,2024-06-15 00:53:00,10,9,24,155,1364.99,prepaid,delivered
1342,165,2024-02-11 09:54:00,10,9,5,35,1440.07,cod,delivered
1343,303,2024-10-18 03:41:00,10,16,2,105,671.16,prepaid,delivered
1344,249,2024-12-12 04:05:00,10,3,32,21,1919.1,prepaid,delivered
1345,4,2024-08-11 11:56:00,15,12,37,126,155.41,prepaid,delivered
1346,181,2024-06-16 06:37:00,10,12,50,186,1767.0,cod,delivered
1347,315,2024-07-19 20:50:00,20,23,34,62,692.81,cod,delivered
1348,215,2024-01-25 11:39:00,10,8,45,22,1812.54,cod,delivered
1349,120,2024-12-06 21:54:00,10,10,2,63,1070.45,cod,delivered
1350,282,2024-08-16 21:08:00,10,3,25,110,821.64,cod,delivered
1351,462,2024-04-01 05:34:00,10,9,7,154,2777.72,prepaid,delivered
1352,227,2024-11-27 05:43:00,10,7,28,137,189.96,prepaid,delivered
1353,311,2024-09-05 12:34:00,10,8,20,118,2565.48,cod,delivered
1354,50,2024-07-16 00:03:00,20,12,2,46,1376.07,cod,delivered
1355,17,2024-12-14 07:29:00,10,3,45,28,574.46,prepaid,delivered
1356,194,2024-03-02 14:31:00,20,17,39,116,1271.02,prepaid,delivered
1357,357,2024-11-15 10:26:00,20,20,36,18,2020.4,prepaid,delivered
1358,484,2024-08-22 15:26:00,10,4,20,199,1538.34,cod,delivered
1359,395,2024-08-22 09:25:00,10,5,24,97,496.58,cod,delivered
1360,378,2024-12-08 02:35:00,20,22,45,35,1573.53,cod,delivered
1361,466,2024-04-29 11:26:00,20,20,18,145,991.47,cod,delivered
1362,469,2024-08-08 09:46:00,20,16,1,88,2639.9,cod,delivered
1363,163,2024-10-14 12:48:00,10,11,25,136,870.38,cod,delivered
1364,327,2024-09-21 01:35:00,15,20,24,26,791.04,prepaid,delivered
1365,206,2024-08-13 14:27:00,10,3,45,102,180.34,prepaid,delivered
1366,166,2024-06-18 10:52:00,10,23,35,117,1302.12,cod,delivered
1367,308,2024-11-26 07:22:00,15,10,50,163,969.37,prepaid,delivered
1368,351,2024-11-04 13:12:00,10,6,49,64,1789.96,cod,delivered
1369,41,2024-08-01 03:54:00,20,21,23,71,2620.79,prepaid,delivered
1370,203,2024-11-12 16:04:00,10,18,48,84,2387.78,prepaid,delivered
1371,141,2024-02-09 18:05:00,10,13,39,165,1640.78,cod,delivered
1372,206,2024-04-01 04:49:00,15,19,26,106,2162.49,prepaid,delivered
1373,95,2024-09-21 23:31:00,10,13,50,153,1069.6,cod,delivered
1374,77,2024-02-15 05:56:00,10,4,8,164,726.44,prepaid,delivered
1375,58,2024-12-09 16:06:00,20,20,42,133,1765.92,cod,delivered
1376,482,2024-05-21 09:40:00,20,16,32,38,3443.99,cod,delivered
1377,118,2024-11-28 04:27:00,10,11,18,102,855.45,prepaid,cancelled
1378,312,2024-05-22 04:28:00,10,3,41,29,1668.11,cod,delivered
1379,331,2024-11-02 12:39:00,10,23,21,49,1512.63,prepaid,delivered
1380,58,2024-08-15 16:52:00,10,19,32,125,1434.02,prepaid,delivered
1381,224,2024-03-09 22:14:00,15,9,45,171,30.39,cod,delivered
1382,165,2024-04-29 12:29:00,20,17,27,53,3371.11,prepaid,delivered
1383,141,2024-11-09 08:54:00,10,6,9,34,929.15,prepaid,delivered
1384,375,2024-09-14 16:48:00,10,18,10,10,1357.95,prepaid,cancelled
1385,300,2024-11-15 06:06:00,15,15,33,27,173.08,prepaid,delivered
1386,246,2024-01-06 18:22:00,10,9,35,186,2583.79,prepaid,delivered
1387,379,2024-09-13 19:45:00,10,18,41,152,2327.17,cod,delivered
1388,89,2024-11-06 10:46:00,10,10,19,50,3894.14,cod,delivered
1389,301,2024-07-17 02:15:00,15,11,31,106,3053.32,prepaid,delivered
1390,371,2024-05-02 11:37:00,10,10,21,145,1357.1,cod,delivered
1391,196,2024-04-24 14:50:00,15,14,35,121,4339.37,cod,delivered
1392,494,2024-02-28 09:11:00,10,15,6,39,879.68,prepaid,delivered
1393,86,2024-03-22 10:07:00,15,9,30,80,2113.02,cod,delivered
1394,213,2024-05-09 10:33:00,10,10,38,3,86.38,prepaid,delivered
1395,51,2024-06-11 16:29:00,10,10,45,19,1503.91,prepaid,delivered
1396,3,2024-08-02 13:31:00,15,18,32,177,1549.61,prepaid,delivered
1397,75,2024-03-03 18:05:00,10,15,38,113,1560.32,cod,delivered
1398,394,2024-05-18 00:45:00,15,24,35,198,2707.25,prepaid,delivered
1399,11,2024-10-05 19:33:00,10,8,20,184,1307.68,cod,delivered
1400,221,2024-06-19 01:26:00,15,3,34,38,1032.88,cod,delivered
1401,403,2024-04-09 09:46:00,15,22,41,6,687.18,prepaid,delivered
1402,359,2024-03-26 07:47:00,15,6,21,99,23.43,cod,delivered
1403,13,2024-04-12 06:00:00,10,12,39,187,1586.8,prepaid,delivered
1404,425,2024-02-10 09:02:00,10,13,14,133,1270.35,prepaid,delivered
1405,267,2024-07-21 22:31:00,15,24,15,175,2227.01,prepaid,delivered
1406,398,2024-09-10 11:08:00,10,4,24,156,1054.92,prepaid,delivered
1407,277,2024-05-17 08:51:00,10,3,9,9,22.5,cod,delivered
1408,304,2024-12-27 13:06:00,20,27,23,92,1827.58,cod,delivered
1409,494,2024-05-16 14:56:00,10,8,9,54,86.58,cod,delivered
1410,314,2024-01-16 03:39:00,10,13,41,67,1968.58,prepaid,delivered
1411,443,2024-08-28 18:00:00,15,13,32,100,1162.54,prepaid,delivered
1412,57,2024-02-25 01:29:00,15,14,47,4,1480.98,prepaid,delivered
1413,186,2024-11-17 21:15:00,10,5,50,24,2011.91,cod,delivered
1414,279,2024-07-31 23:21:00,10,8,18,122,1163.53,prepaid,delivered
1415,271,2024-12-15 09:08:00,15,10,42,25,959.11,cod,delivered
1416,56,2024-07-19 07:38:00,10,10,4,140,2399.44,prepaid,delivered
1417,497,2024-01-11 22:42:00,20,10,26,42,519.86,cod,delivered
1418,292,2024-08-09 13:50:00,20,24,23,12,2993.56,prepaid,delivered
1419,497,2024-11-15 13:51:00,10,17,44,117,671.72,cod,delivered
1420,426,2024-02-26 13:56:00,10,16,34,186,1221.13,cod,returned
1421,43,2024-09-25 17:07:00,15,10,39,95,3140.92,prepaid,delivered
1422,292,2024-03-08 12:46:00,15,23,30,194,1972.44,prepaid,delivered
1423,33,2024-01-12 01:17:00,10,3,39,108,126.72,prepaid,delivered
1424,192,2024-08-02 12:32:00,15,23,9,99,515.04,cod,delivered
1425,201,2024-08-06 22:42:00,10,14,20,93,907.9,cod,delivered
1426,16,2024-07-25 15:52:00,15,22,38,181,618.89,prepaid,delivered
1427,423,2024-01-12 03:25:00,10,5,21,178,1641.25,prepaid,delivered
1428,107,2024-05-27 11:25:00,15,8,40,92,2237.0,prepaid,delivered
1429,386,2024-04-27 05:32:00,10,5,22,78,951.94,prepaid,delivered
1430,260,2024-03-07 01:53:00,20,30,45,92,2926.25,prepaid,delivered
1431,76,2024-01-15 18:15:00,10,7,15,109,278.96,prepaid,delivered
1432,5,2024-07-25 13:04:00,15,14,20,71,163.62,cod,delivered
1433,205,2024-07-23 20:51:00,20,22,16,113,451.03,prepaid,delivered
1434,413,2024-10-25 00:26:00,10,3,39,151,1272.96,cod,delivered
1435,298,2024-01-21 09:20:00,10,12,6,32,1281.69,prepaid,delivered
1436,268,2024-04-04 07:43:00,15,14,48,85,1756.67,prepaid,delivered
1437,497,2024-05-12 21:30:00,15,19,44,131,1699.98,prepaid,delivered
1438,420,2024-06-10 12:48:00,10,18,25,107,501.51,cod,delivered
1439,410,2024-04-19 20:37:00,20,23,39,46,1874.51,cod,delivered
1440,84,2024-04-19 05:08:00,15,14,7,107,2089.95,cod,delivered
1441,27,2024-01-01 08:25:00,20,21,18,35,1868.91,prepaid,delivered
1442,275,2024-05-03 19:32:00,10,11,6,69,1384.15,cod,delivered
1443,291,2024-02-11 18:14:00,15,7,40,69,1366.15,prepaid,delivered
1444,110,2024-07-04 23:04:00,15,16,32,142,3414.01,prepaid,delivered
1445,262,2024-11-16 01:21:00,10,13,29,95,358.03,cod,delivered
1446,409,2024-01-17 03:12:00,10,8,41,192,1836.83,prepaid,delivered
1447,290,2024-09-07 18:19:00,10,14,20,122,3721.81,cod,delivered
1448,103,2024-09-14 01:52:00,10,3,19,2,1001.53,cod,delivered
1449,467,2024-09-27 09:00:00,15,8,17,79,1545.95,prepaid,delivered
1450,217,2024-04-13 17:07:00,15,19,24,67,2218.37,cod,delivered
1451,189,2024-08-28 04:03:00,10,3,20,186,2195.14,cod,delivered
1452,120,2024-10-25 15:50:00,10,4,48,23,3477.18,cod,delivered
1453,297,2024-10-20 14:41:00,10,7,18,176,3574.86,cod,delivered
1454,376,2024-07-28 16:34:00,10,9,46,139,2560.09,prepaid,cancelled
1455,60,2024-01-02 12:11:00,10,10,48,86,519.86,cod,delivered
1456,293,2024-09-11 05:50:00,10,11,35,114,591.83,prepaid,delivered
1457,8,2024-05-22 00:48:00,10,11,38,163,479.13,cod,delivered
1458,162,2024-05-29 04:52:00,20,17,9,109,630.89,prepaid,delivered
1459,372,2024-06-10 03:29:00,10,17,39,55,352.37,cod,delivered
1460,402,2024-07-03 14:24:00,15,14,42,4,3551.0,cod,delivered
1461,232,2024-01-03 19:19:00,10,13,28,198,1055.29,prepaid,delivered
1462,34,2024-08-13 01:35:00,10,8,30,93,1622.01,prepaid,delivered
1463,317,2024-01-28 03:44:00,10,6,11,97,457.12,prepaid,delivered
1464,288,2024-08-22 16:21:00,10,5,23,159,1710.08,prepaid,delivered
