order_item_id,order_id,product_id,add_to_cart_order,quantity,item_price
2837,1128,119,6,2,40.27
2838,1128,8,4,1,561.44
2839,1129,70,5,2,715.14
2840,1129,156,4,1,220.45
2841,1129,85,3,2,951.36
2842,1129,121,10,1,207.99
2843,1130,19,10,1,422.3
2844,1130,139,6,1,821.64
2845,1131,175,1,1,864.68
2846,1131,38,2,1,587.0
2847,1131,168,8,1,291.48
2848,1132,89,4,1,476.64
2849,1132,46,6,1,43.61
2850,1132,175,10,1,864.68
2851,1133,151,4,1,653.16
2852,1133,74,3,1,728.08
2853,1134,144,8,1,100.69
2854,1134,28,7,1,30.39
2855,1134,95,4,1,196.96
2856,1135,122,3,1,596.04
2857,1135,12,8,1,200.18
2858,1136,166,10,1,86.54
2859,1137,97,3,1,428.97
2860,1137,137,7,2,163.62
2861,1138,11,6,1,254.0
2862,1139,45,7,1,541.25
2863,1139,152,1,1,128.5
2864,1140,17,7,1,597.23
2865,1141,62,1,1,75.44
2866,1142,80,9,2,63.36
2867,1143,70,3,2,715.14
2868,1143,177,3,1,311.18
2869,1143,187,10,1,644.9
2870,1144,107,1,1,249.58
2871,1145,145,5,1,779.15
2872,1145,159,5,1,608.3
2873,1145,80,1,1,63.36
2874,1146,123,9,1,402.2
2875,1147,167,8,1,601.08
2876,1148,47,9,1,432.53
2877,1148,99,10,1,22.5
2878,1149,160,3,1,564.03
2879,1149,49,3,2,634.51
2880,1149,191,8,2,333.59
2881,1149,38,6,1,587.0
2882,1149,86,4,1,46.22
2883,1150,61,3,1,909.57
2884,1151,105,8,1,365.85
2885,1151,53,10,2,828.48
2886,1152,80,1,2,63.36
2887,1152,26,1,1,651.97
2888,1152,9,4,1,44.76
2889,1153,1,3,1,151.01
2890,1153,166,4,2,86.54
2891,1154,55,9,1,809.77
2892,1154,48,9,2,773.02
2893,1154,91,2,1,193.0
2894,1154,118,3,1,176.49
2895,1155,135,5,1,703.94
2896,1156,77,8,1,209.16
2897,1157,17,9,1,597.23
2898,1157,65,8,1,628.22
2899,1158,39,3,1,894.98
2900,1158,102,5,1,221.59
2901,1158,96,8,1,576.53
2902,1158,67,8,1,86.38
2903,1159,127,4,2,221.45
2904,1160,197,4,1,930.21
2905,1160,98,10,1,997.93
2906,1160,143,5,1,358.03
2907,1161,4,6,1,451.12
2908,1161,80,4,1,63.36
2909,1162,135,4,1,703.94
2910,1162,30,5,2,342.05
2911,1162,100,5,1,291.15
2912,1162,123,1,1,402.2
2913,1163,135,5,1,703.94
2914,1163,99,5,1,22.5
2915,1164,137,10,1,163.62
2916,1164,75,2,2,166.93
2917,1165,154,2,1,401.7
2918,1166,130,9,1,238.03
2919,1167,109,10,1,720.82
2920,1167,19,9,1,422.3
2921,1167,69,8,1,361.1
2922,1168,44,1,1,558.26
2923,1168,58,8,1,754.99
2924,1168,62,4,1,75.44
2925,1169,41,7,1,687.18
2926,1169,193,10,1,536.84
2927,1169,101,7,1,672.2
2928,1169,171,10,1,582.55
2929,1170,60,3,1,478.08
2930,1170,38,3,1,587.0
2931,1170,157,7,1,513.34
2932,1171,159,2,1,608.3
2933,1171,100,7,2,291.15
2934,1172,48,8,2,773.02
2935,1173,167,4,1,601.08
2936,1173,37,2,2,719.01
2937,1174,199,10,1,476.86
2938,1174,102,10,1,221.59
2939,1175,22,2,2,566.74
2940,1175,150,4,1,419.5
2941,1175,140,4,1,953.32
2942,1176,74,10,1,728.08
2943,1176,176,8,1,278.96
2944,1176,123,4,1,402.2
2945,1176,197,1,1,930.21
2946,1176,132,8,2,543.86
2947,1177,47,3,1,432.53
2948,1177,137,5,1,163.62
2949,1177,51,10,1,955.07
2950,1177,58,9,1,754.99
2951,1178,120,7,1,856.35
2952,1179,98,10,2,997.93
2953,1179,107,2,1,249.58
2954,1179,95,3,1,196.96
2955,1180,153,2,1,263.0
2956,1181,98,1,2,997.93
2957,1181,118,7,1,176.49
2958,1181,154,6,1,401.7
2959,1182,113,2,1,574.77
2960,1182,46,10,1,43.61
2961,1183,170,3,1,203.94
2962,1183,11,6,1,254.0
2963,1183,113,9,2,574.77
2964,1184,32,2,1,291.3
2965,1185,114,6,1,270.9
2966,1185,34,5,2,348.57
2967,1185,96,5,1,576.53
2968,1186,155,2,1,765.69
2969,1187,199,2,1,476.86
2970,1187,75,4,1,166.93
2971,1188,168,1,2,291.48
2972,1188,72,6,1,810.01
2973,1189,5,3,2,103.58
2974,1189,129,4,1,686.74
2975,1189,193,9,1,536.84
2976,1189,94,10,1,533.58
2977,1190,63,8,1,197.71
2978,1191,144,7,1,100.69
2979,1191,33,6,1,155.41
2980,1191,93,1,1,394.77
2981,1192,50,2,2,123.14
2982,1192,92,1,1,421.64
2983,1193,109,2,1,720.82
2984,1193,22,6,1,566.74
2985,1193,70,8,1,715.14
2986,1194,9,4,1,44.76
2987,1194,104,4,1,529.65
2988,1194,164,4,1,532.51
2989,1194,65,9,1,628.22
2990,1195,110,7,1,512.42
2991,1196,179,2,2,415.56
2992,1196,118,6,1,176.49
2993,1196,123,6,1,402.2
2994,1197,168,3,1,291.48
2995,1197,84,1,1,365.63
2996,1197,166,3,1,86.54
2997,1198,32,4,1,291.3
2998,1199,27,1,1,468.82
2999,1199,108,7,1,748.66
3000,1199,60,4,1,478.08
3001,1200,23,5,2,580.85
3002,1200,69,4,1,361.1
3003,1200,102,5,1,221.59
3004,1200,37,4,1,719.01
3005,1201,148,5,2,953.55
3006,1201,73,2,2,53.67
3007,1202,103,5,2,275.16
3008,1202,47,3,1,432.53
3009,1202,191,9,2,333.59
3010,1203,92,3,1,421.64
3011,1204,8,10,1,561.44
3012,1204,84,6,1,365.63
3013,1205,123,1,1,402.2
3014,1205,198,7,1,536.27
3015,1205,138,8,1,988.12
3016,1206,88,2,1,761.38
3017,1206,152,5,1,128.5
3018,1206,158,5,1,703.85
3019,1207,109,2,1,720.82
3020,1207,85,9,1,951.36
3021,1208,92,5,1,421.64
3022,1208,53,4,1,828.48
3023,1209,150,5,2,419.5
3024,1209,92,6,1,421.64
3025,1210,109,5,2,720.82
3026,1210,52,7,1,849.76
3027,1210,37,8,2,719.01
3028,1211,49,6,1,634.51
3029,1211,111,4,1,320.27
3030,1211,177,1,2,311.18
3031,1212,63,10,1,197.71
3032,1212,94,3,1,533.58
3033,1212,80,8,1,63.36
3034,1212,162,7,1,418.29
3035,1212,19,2,1,422.3
3036,1213,126,7,1,414.87
3037,1213,11,5,1,254.0
3038,1214,83,2,1,583.21
3039,1214,172,1,1,43.23
3040,1214,96,8,1,576.53
3041,1215,168,7,1,291.48
3042,1215,39,2,1,894.98
3043,1215,7,1,2,736.9
3044,1215,13,9,1,519.86
3045,1216,43,1,1,763.31
3046,1216,170,6,1,203.94
3047,1216,73,3,1,53.67
3048,1216,1,1,2,151.01
3049,1216,61,4,1,909.57
3050,1217,98,7,1,997.93
3051,1218,60,4,1,478.08
3052,1218,3,10,1,881.76
3053,1218,8,8,1,561.44
3054,1219,188,5,1,349.31
3055,1219,156,5,1,220.45
3056,1220,26,8,1,651.97
3057,1221,62,3,1,75.44
3058,1221,13,1,1,519.86
3059,1221,37,6,1,719.01
3060,1222,106,8,1,609.75
3061,1222,83,5,1,583.21
3062,1222,176,9,1,278.96
3063,1223,152,10,2,128.5
3064,1223,101,7,1,672.2
3065,1224,1,7,1,151.01
3066,1224,174,4,1,32.87
3067,1224,135,3,2,703.94
3068,1224,152,6,1,128.5
3069,1225,1,9,1,151.01
3070,1225,14,6,1,719.07
3071,1226,155,7,1,765.69
3072,1226,180,9,1,150.75
3073,1226,66,5,2,243.63
3074,1227,174,4,1,32.87
3075,1228,143,5,1,358.03
3076,1229,154,5,2,401.7
3077,1229,81,9,1,244.06
3078,1230,148,10,1,953.55
3079,1230,103,5,1,275.16
3080,1230,123,1,2,402.2
3081,1231,12,8,2,200.18
3082,1232,2,6,1,386.09
3083,1232,77,6,1,209.16
3084,1232,143,9,1,358.03
3085,1232,159,1,2,608.3
3086,1233,158,3,1,703.85
3087,1233,159,7,1,608.3
3088,1233,87,6,2,928.89
3089,1234,26,3,1,651.97
3090,1234,37,7,1,719.01
3091,1235,7,8,1,736.9
3092,1236,142,5,2,974.97
3093,1236,190,3,2,247.15
3094,1236,165,5,1,540.1
3095,1236,117,5,1,312.78
3096,1237,195,10,2,63.42
3097,1237,88,5,1,761.38
3098,1237,85,2,2,951.36
3099,1238,166,9,1,86.54
3100,1238,122,9,1,596.04
3101,1239,6,5,1,38.87
3102,1239,130,6,1,238.03
3103,1239,43,7,1,763.31
3104,1240,87,8,1,928.89
3105,1240,173,5,1,180.34
3106,1240,34,6,1,348.57
3107,1240,148,6,1,953.55
3108,1240,40,3,1,630.89
3109,1241,133,7,1,985.17
3110,1242,42,7,1,836.17
3111,1243,106,10,1,609.75
3112,1244,190,2,1,247.15
3113,1244,41,9,1,687.18
3114,1245,95,1,2,196.96
3115,1245,86,4,1,46.22
3116,1245,92,6,1,421.64
3117,1246,47,6,1,432.53
3118,1246,77,2,1,209.16
3119,1246,9,10,1,44.76
3120,1246,63,7,2,197.71
3121,1247,41,7,2,687.18
3122,1247,185,6,1,928.57
3123,1247,114,9,1,270.9
3124,1248,47,1,1,432.53
3125,1248,185,2,1,928.57
3126,1249,63,10,1,197.71
3127,1249,114,5,1,270.9
3128,1250,157,7,1,513.34
3129,1250,60,10,1,478.08
3130,1250,40,1,2,630.89
3131,1251,16,1,1,38.83
3132,1251,84,8,1,365.63
3133,1251,48,4,1,773.02
3134,1251,77,2,1,209.16
3135,1252,113,3,1,574.77
3136,1252,160,6,1,564.03
3137,1252,101,4,1,672.2
3138,1253,83,10,1,583.21
3139,1253,171,7,1,582.55
3140,1254,122,8,1,596.04
3141,1254,4,1,1,451.12
3142,1254,117,7,1,312.78
3143,1254,169,1,1,698.16
3144,1254,171,9,1,582.55
3145,1255,108,5,2,748.66
3146,1255,43,7,1,763.31
3147,1255,150,8,1,419.5
3148,1256,142,5,2,974.97
3149,1257,37,9,1,719.01
3150,1258,144,10,1,100.69
3151,1259,80,9,1,63.36
3152,1260,25,3,1,949.14
3153,1261,139,7,1,821.64
3154,1261,93,6,2,394.77
3155,1261,81,9,1,244.06
3156,1262,88,3,1,761.38
3157,1262,65,6,1,628.22
3158,1263,113,9,1,574.77
3159,1263,140,6,1,953.32
3160,1263,125,6,1,607.71
3161,1264,35,8,1,855.57
3162,1264,172,4,1,43.23
3163,1264,47,5,1,432.53
3164,1265,177,9,1,311.18
3165,1265,3,9,1,881.76
3166,1265,65,1,1,628.22
3167,1266,54,3,1,23.5
3168,1266,20,10,1,634.46
3169,1267,149,1,1,451.03
3170,1267,171,6,1,582.55
3171,1267,169,8,1,698.16
3172,1267,122,7,2,596.04
3173,1268,63,4,2,197.71
3174,1268,114,1,1,270.9
3175,1268,75,7,1,166.93
3176,1269,48,3,1,773.02
3177,1269,168,9,1,291.48
3178,1269,19,6,1,422.3
3179,1270,196,7,1,86.58
3180,1271,54,2,1,23.5
3181,1271,128,9,1,951.94
3182,1271,66,10,2,243.63
3183,1272,35,1,1,855.57
3184,1272,134,1,2,797.28
3185,1272,16,4,1,38.83
3186,1273,51,1,2,955.07
3187,1273,184,6,1,354.38
3188,1274,172,8,2,43.23
3189,1274,117,7,1,312.78
3190,1275,24,4,1,555.4
3191,1276,164,9,1,532.51
3192,1276,197,1,1,930.21
3193,1276,80,7,1,63.36
3194,1277,168,3,1,291.48
3195,1277,70,5,2,715.14
3196,1278,10,7,1,981.04
3197,1278,35,1,1,855.57
3198,1278,135,10,1,703.94
3199,1279,45,3,2,541.25
3200,1280,75,1,2,166.93
3201,1280,198,2,2,536.27
3202,1280,26,6,1,651.97
3203,1280,166,6,1,86.54
3204,1281,177,4,1,311.18
3205,1281,86,10,1,46.22
3206,1281,38,1,1,587.0
3207,1282,164,1,1,532.51
3208,1282,179,5,1,415.56
3209,1283,187,4,1,644.9
3210,1283,154,5,1,401.7
3211,1284,101,3,1,672.2
3212,1285,51,10,1,955.07
3213,1285,111,5,1,320.27
3214,1285,56,9,2,166.6
3215,1285,101,1,2,672.2
3216,1285,24,1,1,555.4
3217,1286,159,4,1,608.3
3218,1286,123,9,2,402.2
3219,1286,45,3,1,541.25
3220,1286,2,1,1,386.09
3221,1287,69,3,1,361.1
3222,1287,53,10,1,828.48
3223,1288,187,2,1,644.9
3224,1289,8,4,1,561.44
3225,1289,48,7,1,773.02
3226,1290,17,1,1,597.23
3227,1290,72,5,1,810.01
3228,1290,89,9,1,476.64
3229,1291,110,3,1,512.42
3230,1291,103,5,1,275.16
3231,1292,145,7,1,779.15
3232,1293,94,9,2,533.58
3233,1293,106,4,1,609.75
3234,1293,102,4,1,221.59
3235,1294,178,5,1,457.92
3236,1294,184,3,2,354.38
3237,1295,107,4,2,249.58
3238,1296,164,7,1,532.51
3239,1297,13,1,1,519.86
3240,1297,171,9,1,582.55
3241,1297,193,8,1,536.84
3242,1298,35,5,1,855.57
3243,1298,68,9,1,836.16
3244,1298,154,1,2,401.7
3245,1299,30,6,1,342.05
3246,1300,2,2,1,386.09
3247,1300,99,1,1,22.5
3248,1301,65,7,2,628.22
3249,1301,116,5,1,947.86
3250,1302,134,3,2,797.28
3251,1302,63,1,1,197.71
3252,1302,168,1,1,291.48
3253,1302,170,5,1,203.94
3254,1303,2,2,1,386.09
3255,1303,131,2,1,903.88
3256,1303,1,10,1,151.01
3257,1304,177,4,1,311.18
3258,1305,38,6,1,587.0
3259,1305,12,7,1,200.18
3260,1305,29,7,2,437.82
3261,1306,188,5,1,349.31
3262,1307,26,9,1,651.97
3263,1307,122,6,1,596.04
3264,1307,158,6,1,703.85
3265,1307,112,4,1,549.05
3266,1308,152,4,1,128.5
3267,1308,38,4,1,587.0
3268,1309,106,2,1,609.75
3269,1309,22,1,1,566.74
3270,1310,161,1,1,988.03
3271,1311,62,10,1,75.44
3272,1311,114,4,1,270.9
3273,1311,77,3,1,209.16
3274,1312,188,10,1,349.31
3275,1312,107,10,1,249.58
3276,1312,78,3,1,708.19
3277,1313,94,4,1,533.58
3278,1313,140,2,2,953.32
3279,1314,132,1,2,543.86
3280,1314,193,5,1,536.84
3281,1315,184,4,1,354.38
3282,1315,146,5,1,110.58
3283,1315,190,6,1,247.15
3284,1316,74,4,1,728.08
3285,1316,118,4,1,176.49
3286,1316,147,9,1,418.97
3287,1317,152,2,1,128.5
3288,1317,67,5,1,86.38
3289,1318,86,6,1,46.22
3290,1318,28,2,1,30.39
3291,1319,75,9,1,166.93
3292,1319,113,9,1,574.77
3293,1319,56,6,2,166.6
3294,1319,74,2,1,728.08
3295,1320,85,2,1,951.36
3296,1320,195,6,1,63.42
3297,1321,25,10,1,949.14
3298,1321,165,9,1,540.1
3299,1321,4,5,1,451.12
3300,1322,146,5,1,110.58
3301,1322,183,1,1,113.28
3302,1323,155,10,1,765.69
3303,1323,28,7,1,30.39
3304,1323,12,8,1,200.18
3305,1324,86,10,1,46.22
3306,1324,98,9,1,997.93
3307,1324,75,7,1,166.93
3308,1325,98,10,1,997.93
3309,1326,3,3,1,881.76
3310,1326,30,4,1,342.05
3311,1327,97,8,1,428.97
3312,1328,58,1,1,754.99
3313,1328,53,4,1,828.48
3314,1328,171,4,1,582.55
3315,1328,16,2,1,38.83
3316,1329,38,1,1,587.0
3317,1330,109,4,1,720.82
3318,1330,1,1,1,151.01
3319,1330,33,5,2,155.41
3320,1331,134,10,1,797.28
3321,1331,158,5,1,703.85
3322,1331,180,5,2,150.75
3323,1331,169,10,1,698.16
3324,1332,129,3,1,686.74
3325,1332,10,1,1,981.04
3326,1332,199,6,1,476.86
3327,1332,47,5,1,432.53
3328,1333,184,9,1,354.38
3329,1333,94,4,1,533.58
3330,1333,35,2,1,855.57
3331,1333,113,9,1,574.77
3332,1333,22,8,1,566.74
3333,1334,33,8,2,155.41
3334,1334,141,3,1,644.15
3335,1335,32,3,1,291.3
3336,1335,165,3,1,540.1
3337,1335,94,1,1,533.58
3338,1335,25,7,1,949.14
3339,1336,21,2,1,794.38
3340,1337,13,2,1,519.86
3341,1337,141,8,2,644.15
3342,1338,16,2,1,38.83
3343,1338,194,8,2,184.42
3344,1338,4,7,1,451.12
3345,1338,59,10,1,302.4
3346,1339,34,4,1,348.57
3347,1340,136,4,1,855.45
3348,1340,62,3,1,75.44
3349,1340,116,6,1,947.86
3350,1341,180,2,1,150.75
3351,1341,27,2,1,468.82
3352,1341,57,3,1,745.42
3353,1342,200,7,2,397.96
3354,1342,141,10,1,644.15
3355,1343,40,9,1,630.89
3356,1343,119,4,1,40.27
3357,1344,105,4,1,365.85
3358,1344,134,5,1,797.28
3359,1344,44,1,1,558.26
3360,1344,63,4,1,197.71
3361,1345,33,7,1,155.41
3362,1346,173,4,2,180.34
3363,1346,161,5,1,988.03
3364,1346,162,4,1,418.29
3365,1347,130,7,2,238.03
3366,1347,1,4,1,151.01
3367,1347,174,1,2,32.87
3368,1348,175,6,1,864.68
3369,1348,116,6,1,947.86
3370,1349,145,4,1,779.15
3371,1349,32,7,1,291.3
3372,1350,139,8,1,821.64
3373,1351,85,8,2,951.36
3374,1351,122,6,1,596.04
3375,1351,176,10,1,278.96
3376,1352,181,1,1,189.96
3377,1353,62,3,1,75.44
3378,1353,142,6,2,974.97
3379,1353,165,5,1,540.1
3380,1354,154,10,1,401.7
3381,1354,50,2,1,123.14
3382,1354,17,4,1,597.23
3383,1354,11,4,1,254.0
3384,1355,124,5,1,574.46
3385,1356,21,10,1,794.38
3386,1356,89,3,1,476.64
3387,1357,153,9,1,263.0
3388,1357,32,9,2,291.3
3389,1357,169,7,1,698.16
3390,1357,89,1,1,476.64
3391,1358,20,5,1,634.46
3392,1358,131,3,1,903.88
3393,1359,56,9,1,166.6
3394,1359,16,9,1,38.83
3395,1359,100,9,1,291.15
3396,1360,145,6,1,779.15
3397,1360,21,7,1,794.38
3398,1361,116,1,1,947.86
3399,1361,46,1,1,43.61
3400,1362,70,2,1,715.14
3401,1362,137,5,1,163.62
3402,1362,138,6,1,988.12
3403,1362,48,5,1,773.02
3404,1363,144,7,2,100.69
3405,1363,27,9,1,468.82
3406,1363,12,5,1,200.18
3407,1364,167,4,1,601.08
3408,1364,181,2,1,189.96
3409,1365,173,10,1,180.34
3410,1366,148,9,1,953.55
3411,1366,34,8,1,348.57
3412,1367,121,2,1,207.99
3413,1367,88,1,1,761.38
3414,1368,39,4,2,894.98
3415,1369,87,7,2,928.89
3416,1369,152,10,1,128.5
3417,1369,49,4,1,634.51
3418,1370,142,8,1,974.97
3419,1370,173,8,1,180.34
3420,1370,87,9,1,928.89
3421,1370,91,2,1,193.0
3422,1370,146,9,1,110.58
3423,1371,134,1,2,797.28
3424,1371,86,9,1,46.22
3425,1372,131,8,1,903.88
3426,1372,198,2,1,536.27
3427,1372,15,9,1,722.34
3428,1373,167,7,1,601.08
3429,1373,86,6,1,46.22
3430,1373,19,10,1,422.3
3431,1374,199,1,1,476.86
3432,1374,107,3,1,249.58
3433,1375,120,6,1,856.35
3434,1375,61,1,1,909.57
3435,1376,192,8,2,972.53
3436,1376,132,2,1,543.86
3437,1376,51,6,1,955.07
3438,1377,190,7,1,247.15
3439,1377,159,5,1,608.3
3440,1378,154,6,1,401.7
3441,1378,197,4,1,930.21
3442,1378,75,4,1,166.93
3443,1378,189,1,1,169.27
3444,1379,165,10,1,540.1
3445,1379,192,3,1,972.53
3446,1380,170,3,1,203.94
3447,1380,95,5,2,196.96
3448,1380,68,5,1,836.16
3449,1381,28,7,1,30.39
3450,1382,60,2,1,478.08
3451,1382,148,4,1,953.55
3452,1382,138,10,1,988.12
3453,1382,85,7,1,951.36
3454,1383,184,10,1,354.38
3455,1383,113,8,1,574.77
3456,1384,4,8,1,451.12
3457,1384,44,7,1,558.26
3458,1384,34,10,1,348.57
3459,1385,166,10,2,86.54
3460,1386,145,8,2,779.15
3461,1386,124,4,1,574.46
3462,1386,149,7,1,451.03
3463,1387,150,5,1,419.5
3464,1387,72,7,1,810.01
3465,1387,76,8,1,489.36
3466,1387,159,1,1,608.3
3467,1388,98,6,2,997.93
3468,1388,25,7,2,949.14
3469,1389,149,1,1,451.03
3470,1389,61,10,1,909.57
3471,1389,168,1,1,291.48
3472,1389,65,1,1,628.22
3473,1389,48,5,1,773.02
3474,1390,151,1,1,653.16
3475,1390,135,5,1,703.94
3476,1391,169,10,1,698.16
3477,1391,145,9,1,779.15
3478,1391,58,8,1,754.99
3479,1391,108,2,2,748.66
3480,1391,106,4,1,609.75
3481,1392,137,3,1,163.62
3482,1392,143,5,2,358.03
3483,1393,197,9,1,930.21
3484,1393,151,6,1,653.16
3485,1393,104,5,1,529.65
3486,1394,67,5,1,86.38
3487,1395,158,5,1,703.85
3488,1395,114,4,1,270.9
3489,1395,103,1,1,275.16
3490,1395,11,3,1,254.0
3491,1396,186,1,1,896.45
3492,1396,151,1,1,653.16
3493,1397,24,10,1,555.4
3494,1397,36,9,2,502.46
3495,1398,179,8,2,415.56
3496,1398,152,3,1,128.5
3497,1398,168,1,1,291.48
3498,1398,49,2,1,634.51
3499,1398,139,6,1,821.64
3500,1399,52,6,1,849.76
3501,1399,178,2,1,457.92
3502,1400,138,9,1,988.12
3503,1400,9,9,1,44.76
3504,1401,41,7,1,687.18
3505,1402,71,1,1,23.43
3506,1403,139,3,1,821.64
3507,1403,33,8,1,155.41
3508,1403,106,10,1,609.75
3509,1404,169,5,1,698.16
3510,1404,144,5,1,100.69
3511,1404,64,8,1,471.5
3512,1405,104,10,1,529.65
3513,1405,57,5,1,745.42
3514,1405,128,8,1,951.94
3515,1406,37,9,1,719.01
3516,1406,100,9,1,291.15
3517,1406,9,10,1,44.76
3518,1407,99,1,1,22.5
3519,1408,33,10,1,155.41
3520,1408,151,8,2,653.16
3521,1408,105,2,1,365.85
3522,1409,196,2,1,86.58
3523,1410,74,9,2,728.08
3524,1410,110,9,1,512.42
3525,1411,117,7,1,312.78
3526,1411,52,1,1,849.76
3527,1412,40,9,1,630.89
3528,1412,144,7,1,100.69
3529,1412,178,7,1,457.92
3530,1412,168,2,1,291.48
3531,1413,77,10,1,209.16
3532,1413,1,4,2,151.01
3533,1413,64,9,1,471.5
3534,1413,93,1,1,394.77
3535,1413,20,9,1,634.46
3536,1414,108,5,1,748.66
3537,1414,126,1,1,414.87
3538,1415,143,10,1,358.03
3539,1415,167,3,1,601.08
3540,1416,133,1,1,985.17
3541,1416,3,7,1,881.76
3542,1416,164,7,1,532.51
3543,1417,13,6,1,519.86
3544,1418,32,9,1,291.3
3545,1418,42,6,2,836.17
3546,1418,154,4,1,401.7
3547,1418,65,10,1,628.22
3548,1419,111,2,1,320.27
3549,1419,31,2,1,351.45
3550,1420,97,4,1,428.97
3551,1420,91,4,1,193.0
3552,1420,123,2,1,402.2
3553,1420,95,2,1,196.96
3554,1421,75,9,1,166.93
3555,1421,98,7,1,997.93
3556,1421,161,7,2,988.03
3557,1422,99,10,1,22.5
3558,1422,142,1,2,974.97
3559,1423,80,2,2,63.36
3560,1424,27,2,1,468.82
3561,1424,86,6,1,46.22
3562,1425,153,2,1,263.0
3563,1425,187,2,1,644.9
3564,1426,164,1,1,532.51
3565,1426,67,10,1,86.38
3566,1427,90,5,1,941.15
3567,1427,144,7,1,100.69
3568,1427,154,4,1,401.7
3569,1427,63,6,1,197.71
3570,1428,69,7,1,361.1
3571,1428,159,4,1,608.3
3572,1428,143,3,1,358.03
3573,1428,61,10,1,909.57
3574,1429,128,10,1,951.94
3575,1430,156,8,2,220.45
3576,1430,161,3,1,988.03
3577,1430,108,6,2,748.66
3578,1431,176,10,1,278.96
3579,1432,137,2,1,163.62
3580,1433,149,5,1,451.03
3581,1434,160,9,1,564.03
3582,1434,176,6,2,278.96
3583,1434,1,1,1,151.01
3584,1435,57,4,1,745.42
3585,1435,198,3,1,536.27
3586,1436,187,2,2,644.9
3587,1436,73,8,1,53.67
3588,1436,107,4,1,249.58
3589,1436,137,8,1,163.62
3590,1437,56,2,1,166.6
3591,1437,105,2,1,365.85
3592,1437,179,10,2,415.56
3593,1437,163,1,1,336.41
3594,1438,60,2,1,478.08
3595,1438,71,2,1,23.43
3596,1439,11,5,1,254.0
3597,1439,120,7,1,856.35
3598,1439,75,3,1,166.93
3599,1439,17,6,1,597.23
3600,1440,145,2,1,779.15
3601,1440,141,2,2,644.15
3602,1440,99,10,1,22.5
3603,1441,195,2,1,63.42
3604,1441,120,3,1,856.35
3605,1441,25,7,1,949.14
3606,1442,174,2,1,32.87
3607,1442,147,6,2,418.97
3608,1442,157,1,1,513.34
3609,1443,162,6,1,418.29
3610,1443,116,9,1,947.86
3611,1444,129,8,1,686.74
3612,1444,41,8,2,687.18
3613,1444,180,1,1,150.75
3614,1444,167,3,2,601.08
3615,1445,143,5,1,358.03
3616,1446,3,9,1,881.76
3617,1446,51,10,1,955.07
3618,1447,145,10,1,779.15
3619,1447,140,1,2,953.32
3620,1447,48,1,1,773.02
3621,1447,153,1,1,263.0
3622,1448,116,8,1,947.86
3623,1448,73,4,1,53.67
3624,1449,59,7,2,302.4
3625,1449,90,9,1,941.15
3626,1450,130,6,1,238.03
3627,1450,182,3,1,485.06
3628,1450,101,2,2,672.2
3629,1450,62,8,2,75.44
3630,1451,94,10,1,533.58
3631,1451,109,10,1,720.82
3632,1451,11,4,1,254.0
3633,1451,129,1,1,686.74
3634,1452,4,9,1,451.12
3635,1452,159,6,1,608.3
3636,1452,42,9,2,836.17
3637,1452,57,8,1,745.42
3638,1453,88,5,2,761.38
3639,1453,116,10,1,947.86
3640,1453,27,10,2,468.82
3641,1453,56,6,1,166.6
3642,1454,107,1,2,249.58
3643,1454,85,8,1,951.36
3644,1454,35,6,1,855.57
3645,1454,11,4,1,254.0
3646,1455,13,4,1,519.86
3647,1456,8,9,1,561.44
3648,1456,28,3,1,30.39
3649,1457,9,2,1,44.76
3650,1457,176,4,1,278.96
3651,1457,33,8,1,155.41
3652,1458,40,4,1,630.89
3653,1459,33,9,1,155.41
3654,1459,95,5,1,196.96
3655,1460,161,8,1,988.03
3656,1460,149,6,1,451.03
3657,1460,3,6,1,881.76
3658,1460,53,4,1,828.48
3659,1460,154,4,1,401.7
3660,1461,80,6,2,63.36
3661,1461,185,6,1,928.57
3662,1462,94,1,1,533.58
3663,1462,100,5,1,291.15
3664,1462,134,6,1,797.28
3665,1463,162,10,1,418.29
3666,1463,16,8,1,38.83
3667,1464,177,6,2,311.18
3668,1464,132,2,2,543.86
3669,1465,35,5,1,855.57
3670,1465,38,2,1,587.0
3671,1465,122,5,1,596.04
3672,1465,68,7,1,836.16
3673,1466,90,5,2,941.15
3674,1466,182,8,1,485.06
3675,1466,95,2,1,196.96
3676,1467,105,4,1,365.85
3677,1467,187,5,1,644.9
3678,1468,26,5,1,651.97
3679,1468,126,4,1,414.87
3680,1468,92,6,1,421.64
3681,1469,14,8,2,719.07
3682,1470,14,10,1,719.07
3683,1470,16,9,1,38.83
3684,1471,83,10,1,583.21
3685,1471,19,6,2,422.3
3686,1471,163,2,1,336.41
3687,1471,36,2,1,502.46
3688,1471,48,7,1,773.02
3689,1472,125,4,1,607.71
3690,1472,27,3,1,468.82
3691,1472,82,10,1,585.62
3692,1473,27,5,1,468.82
3693,1473,36,1,1,502.46
3694,1473,79,5,1,968.01
3695,1474,151,8,1,653.16
3696,1474,41,6,1,687.18
3697,1475,36,9,1,502.46
3698,1475,38,7,1,587.0
3699,1476,133,1,1,985.17
3700,1477,139,9,1,821.64
3701,1477,33,7,1,155.41
3702,1477,99,2,1,22.5
3703,1477,127,5,2,221.45
3704,1478,199,2,1,476.86
3705,1479,79,1,1,968.01
3706,1479,8,2,1,561.44
3707,1479,45,8,2,541.25
3708,1480,162,7,1,418.29
3709,1480,97,3,1,428.97
